"Fecha","Usuario","CPU_Por","Memoria_Por","Proceso"
"210308-192901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-192901","hbase","0.0","0.0","python2.7"
"210308-192901","hbase","0.3","0.0","/bin/bash"
"210308-192901","hbase","0.0","0.0","sleep"
"210308-192901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-192901","hdfs","0.0","0.0","python2.7"
"210308-192901","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-192901","impala","0.0","0.0","python2.7"
"210308-192901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-192901","yarn","0.0","0.0","python2.7"
"210308-193401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-193401","hbase","0.0","0.0","python2.7"
"210308-193401","hbase","0.3","0.0","/bin/bash"
"210308-193401","hbase","0.0","0.0","sleep"
"210308-193401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-193401","hdfs","0.0","0.0","python2.7"
"210308-193401","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-193401","impala","0.0","0.0","python2.7"
"210308-193401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-193401","yarn","0.0","0.0","python2.7"
"210308-193901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-193901","hbase","0.0","0.0","python2.7"
"210308-193901","hbase","0.3","0.0","/bin/bash"
"210308-193901","hbase","0.0","0.0","sleep"
"210308-193901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-193901","hdfs","0.0","0.0","python2.7"
"210308-193901","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-193901","impala","0.0","0.0","python2.7"
"210308-193901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-193901","yarn","0.0","0.0","python2.7"
"210308-194401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-194401","hbase","0.0","0.0","python2.7"
"210308-194401","hbase","0.3","0.0","/bin/bash"
"210308-194401","hbase","0.0","0.0","sleep"
"210308-194401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-194401","hdfs","0.0","0.0","python2.7"
"210308-194401","impala","146","11.3","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-194401","impala","0.0","0.0","python2.7"
"210308-194401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-194401","yarn","0.0","0.0","python2.7"
"210308-194901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-194901","hbase","0.0","0.0","python2.7"
"210308-194901","hbase","0.3","0.0","/bin/bash"
"210308-194901","hbase","0.0","0.0","sleep"
"210308-194901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-194901","hdfs","0.0","0.0","python2.7"
"210308-194901","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-194901","impala","0.0","0.0","python2.7"
"210308-194901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-194901","yarn","0.0","0.0","python2.7"
"210308-195401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-195401","hbase","0.0","0.0","python2.7"
"210308-195401","hbase","0.3","0.0","/bin/bash"
"210308-195401","hbase","0.0","0.0","sleep"
"210308-195401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-195401","hdfs","0.0","0.0","python2.7"
"210308-195401","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-195401","impala","0.0","0.0","python2.7"
"210308-195401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-195401","yarn","0.0","0.0","python2.7"
"210308-195901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-195901","hbase","0.0","0.0","python2.7"
"210308-195901","hbase","0.3","0.0","/bin/bash"
"210308-195901","hbase","0.0","0.0","sleep"
"210308-195901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-195901","hdfs","0.0","0.0","python2.7"
"210308-195901","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-195901","impala","0.0","0.0","python2.7"
"210308-195901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-195901","yarn","0.0","0.0","python2.7"
"210308-195901","yarn","0.0","0.0","bash"
"210308-195901","yarn","0.0","0.0","/bin/bash"
"210308-195901","yarn","7.4","0.2","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-195901","yarn","0.0","0.0","bash"
"210308-195901","yarn","0.0","0.0","/bin/bash"
"210308-195901","yarn","0.0","0.0","bash"
"210308-195901","yarn","0.0","0.0","/bin/bash"
"210308-195901","yarn","117","0.6","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-195901","yarn","131","0.6","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-200401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-200401","hbase","0.0","0.0","python2.7"
"210308-200401","hbase","0.3","0.0","/bin/bash"
"210308-200401","hbase","0.0","0.0","sleep"
"210308-200401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-200401","hdfs","0.0","0.0","python2.7"
"210308-200401","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-200401","impala","0.0","0.0","python2.7"
"210308-200401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-200401","yarn","0.0","0.0","python2.7"
"210308-200401","yarn","0.0","0.0","bash"
"210308-200401","yarn","0.0","0.0","/bin/bash"
"210308-200401","yarn","3.6","0.3","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-200401","yarn","0.0","0.0","bash"
"210308-200401","yarn","0.0","0.0","/bin/bash"
"210308-200401","yarn","120","0.7","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-200901","hbase","0.0","0.0","sleep"
"210308-200901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-200901","hbase","0.0","0.0","python2.7"
"210308-200901","hbase","0.3","0.0","/bin/bash"
"210308-200901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-200901","hdfs","0.0","0.0","python2.7"
"210308-200901","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-200901","impala","0.0","0.0","python2.7"
"210308-200901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-200901","yarn","0.0","0.0","python2.7"
"210308-201401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-201401","hbase","0.0","0.0","python2.7"
"210308-201401","hbase","0.3","0.0","/bin/bash"
"210308-201401","hbase","0.0","0.0","sleep"
"210308-201401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-201401","hdfs","0.0","0.0","python2.7"
"210308-201401","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-201401","impala","0.0","0.0","python2.7"
"210308-201401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-201401","yarn","0.0","0.0","python2.7"
"210308-201901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-201901","hbase","0.0","0.0","python2.7"
"210308-201901","hbase","0.3","0.0","/bin/bash"
"210308-201901","hbase","0.0","0.0","sleep"
"210308-201901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-201901","hdfs","0.0","0.0","python2.7"
"210308-201901","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-201901","impala","0.0","0.0","python2.7"
"210308-201901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-201901","yarn","0.0","0.0","python2.7"
"210308-202401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-202401","hbase","0.0","0.0","python2.7"
"210308-202401","hbase","0.3","0.0","/bin/bash"
"210308-202401","hbase","0.0","0.0","sleep"
"210308-202401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-202401","hdfs","0.0","0.0","python2.7"
"210308-202401","impala","146","10.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-202401","impala","0.0","0.0","python2.7"
"210308-202401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-202401","yarn","0.0","0.0","python2.7"
"210308-202901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-202901","hbase","0.0","0.0","python2.7"
"210308-202901","hbase","0.3","0.0","/bin/bash"
"210308-202901","hbase","0.0","0.0","sleep"
"210308-202901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-202901","hdfs","0.0","0.0","python2.7"
"210308-202901","impala","146","11.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-202901","impala","0.0","0.0","python2.7"
"210308-202901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-202901","yarn","0.0","0.0","python2.7"
"210308-203401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-203401","hbase","0.0","0.0","python2.7"
"210308-203401","hbase","0.3","0.0","/bin/bash"
"210308-203401","hbase","0.0","0.0","sleep"
"210308-203401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-203401","hdfs","0.0","0.0","python2.7"
"210308-203401","impala","146","10.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-203401","impala","0.0","0.0","python2.7"
"210308-203401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-203401","yarn","0.0","0.0","python2.7"
"210308-203901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-203901","hbase","0.0","0.0","python2.7"
"210308-203901","hbase","0.3","0.0","/bin/bash"
"210308-203901","hbase","0.0","0.0","sleep"
"210308-203901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-203901","hdfs","0.0","0.0","python2.7"
"210308-203901","impala","146","10.9","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-203901","impala","0.0","0.0","python2.7"
"210308-203901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-203901","yarn","0.0","0.0","python2.7"
"210308-204401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-204401","hbase","0.0","0.0","python2.7"
"210308-204401","hbase","0.3","0.0","/bin/bash"
"210308-204401","hbase","0.0","0.0","sleep"
"210308-204401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-204401","hdfs","0.0","0.0","python2.7"
"210308-204401","impala","146","12.0","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-204401","impala","0.0","0.0","python2.7"
"210308-204401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-204401","yarn","0.0","0.0","python2.7"
"210308-204901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-204901","hbase","0.0","0.0","python2.7"
"210308-204901","hbase","0.3","0.0","/bin/bash"
"210308-204901","hbase","0.0","0.0","sleep"
"210308-204901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-204901","hdfs","0.0","0.0","python2.7"
"210308-204901","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-204901","impala","0.0","0.0","python2.7"
"210308-204901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-204901","yarn","0.0","0.0","python2.7"
"210308-205401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-205401","hbase","0.0","0.0","python2.7"
"210308-205401","hbase","0.3","0.0","/bin/bash"
"210308-205401","hbase","0.0","0.0","sleep"
"210308-205401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-205401","hdfs","0.0","0.0","python2.7"
"210308-205401","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-205401","impala","0.0","0.0","python2.7"
"210308-205401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-205401","yarn","0.0","0.0","python2.7"
"210308-205902","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-205902","hbase","0.0","0.0","python2.7"
"210308-205902","hbase","0.3","0.0","/bin/bash"
"210308-205902","hbase","0.0","0.0","sleep"
"210308-205902","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-205902","hdfs","0.0","0.0","python2.7"
"210308-205902","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-205902","impala","0.0","0.0","python2.7"
"210308-205902","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-205902","yarn","0.0","0.0","python2.7"
"210308-210401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-210401","hbase","0.0","0.0","python2.7"
"210308-210401","hbase","0.3","0.0","/bin/bash"
"210308-210401","hbase","0.0","0.0","sleep"
"210308-210401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-210401","hdfs","0.0","0.0","python2.7"
"210308-210401","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-210401","impala","0.0","0.0","python2.7"
"210308-210401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-210401","yarn","0.0","0.0","python2.7"
"210308-210901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-210901","hbase","0.0","0.0","python2.7"
"210308-210901","hbase","0.3","0.0","/bin/bash"
"210308-210901","hbase","0.0","0.0","sleep"
"210308-210901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-210901","hdfs","0.0","0.0","python2.7"
"210308-210901","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-210901","impala","0.0","0.0","python2.7"
"210308-210901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-210901","yarn","0.0","0.0","python2.7"
"210308-211401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-211401","hbase","0.0","0.0","python2.7"
"210308-211401","hbase","0.3","0.0","/bin/bash"
"210308-211401","hbase","0.0","0.0","sleep"
"210308-211401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-211401","hdfs","0.0","0.0","python2.7"
"210308-211401","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-211401","impala","0.0","0.0","python2.7"
"210308-211401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-211401","yarn","0.0","0.0","python2.7"
"210308-211901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-211901","hbase","0.0","0.0","python2.7"
"210308-211901","hbase","0.3","0.0","/bin/bash"
"210308-211901","hbase","0.0","0.0","sleep"
"210308-211901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-211901","hdfs","0.0","0.0","python2.7"
"210308-211901","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-211901","impala","0.0","0.0","python2.7"
"210308-211901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-211901","yarn","0.0","0.0","python2.7"
"210308-212401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-212401","hbase","0.0","0.0","python2.7"
"210308-212401","hbase","0.3","0.0","/bin/bash"
"210308-212401","hbase","0.0","0.0","sleep"
"210308-212401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-212401","hdfs","0.0","0.0","python2.7"
"210308-212401","impala","146","11.1","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-212401","impala","0.0","0.0","python2.7"
"210308-212401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-212401","yarn","0.0","0.0","python2.7"
"210308-212901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-212901","hbase","0.0","0.0","python2.7"
"210308-212901","hbase","0.3","0.0","/bin/bash"
"210308-212901","hbase","0.0","0.0","sleep"
"210308-212901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-212901","hdfs","0.0","0.0","python2.7"
"210308-212901","impala","146","10.8","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-212901","impala","0.0","0.0","python2.7"
"210308-212901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-212901","yarn","0.0","0.0","python2.7"
"210308-213401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-213401","hbase","0.0","0.0","python2.7"
"210308-213401","hbase","0.3","0.0","/bin/bash"
"210308-213401","hbase","0.0","0.0","sleep"
"210308-213401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-213401","hdfs","0.0","0.0","python2.7"
"210308-213401","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-213401","impala","0.0","0.0","python2.7"
"210308-213401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-213401","yarn","0.0","0.0","python2.7"
"210308-213901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-213901","hbase","0.0","0.0","python2.7"
"210308-213901","hbase","0.3","0.0","/bin/bash"
"210308-213901","hbase","0.0","0.0","sleep"
"210308-213901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-213901","hdfs","0.0","0.0","python2.7"
"210308-213901","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-213901","impala","0.0","0.0","python2.7"
"210308-213901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-213901","yarn","0.0","0.0","python2.7"
"210308-214401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-214401","hbase","0.0","0.0","python2.7"
"210308-214401","hbase","0.3","0.0","/bin/bash"
"210308-214401","hbase","0.0","0.0","sleep"
"210308-214401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-214401","hdfs","0.0","0.0","python2.7"
"210308-214401","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-214401","impala","0.0","0.0","python2.7"
"210308-214401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-214401","yarn","0.0","0.0","python2.7"
"210308-214901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-214901","hbase","0.0","0.0","python2.7"
"210308-214901","hbase","0.3","0.0","/bin/bash"
"210308-214901","hbase","0.0","0.0","sleep"
"210308-214901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-214901","hdfs","0.0","0.0","python2.7"
"210308-214901","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-214901","impala","0.0","0.0","python2.7"
"210308-214901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-214901","yarn","0.0","0.0","python2.7"
"210308-215401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-215401","hbase","0.0","0.0","python2.7"
"210308-215401","hbase","0.3","0.0","/bin/bash"
"210308-215401","hbase","0.0","0.0","sleep"
"210308-215401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-215401","hdfs","0.0","0.0","python2.7"
"210308-215401","impala","146","10.7","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-215401","impala","0.0","0.0","python2.7"
"210308-215401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-215401","yarn","0.0","0.0","python2.7"
"210308-215901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-215901","hbase","0.0","0.0","python2.7"
"210308-215901","hbase","0.3","0.0","/bin/bash"
"210308-215901","hbase","0.0","0.0","sleep"
"210308-215901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-215901","hdfs","0.0","0.0","python2.7"
"210308-215901","impala","146","10.6","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-215901","impala","0.0","0.0","python2.7"
"210308-215901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-215901","yarn","0.0","0.0","python2.7"
"210308-220401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-220401","hbase","0.0","0.0","python2.7"
"210308-220401","hbase","0.3","0.0","/bin/bash"
"210308-220401","hbase","0.0","0.0","sleep"
"210308-220401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-220401","hdfs","0.0","0.0","python2.7"
"210308-220401","impala","146","10.6","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-220401","impala","0.0","0.0","python2.7"
"210308-220401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-220401","yarn","0.0","0.0","python2.7"
"210308-220901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-220901","hbase","0.0","0.0","python2.7"
"210308-220901","hbase","0.3","0.0","/bin/bash"
"210308-220901","hbase","0.0","0.0","sleep"
"210308-220901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-220901","hdfs","0.0","0.0","python2.7"
"210308-220901","hdfs","0.0","0.0","du"
"210308-220901","impala","146","10.5","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-220901","impala","0.0","0.0","python2.7"
"210308-220901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-220901","yarn","0.0","0.0","python2.7"
"210308-221401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-221401","hbase","0.0","0.0","python2.7"
"210308-221401","hbase","0.3","0.0","/bin/bash"
"210308-221401","hbase","0.0","0.0","sleep"
"210308-221401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-221401","hdfs","0.0","0.0","python2.7"
"210308-221401","impala","146","10.5","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-221401","impala","0.0","0.0","python2.7"
"210308-221401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-221401","yarn","0.0","0.0","python2.7"
"210308-221901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-221901","hbase","0.0","0.0","python2.7"
"210308-221901","hbase","0.3","0.0","/bin/bash"
"210308-221901","hbase","0.0","0.0","sleep"
"210308-221901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-221901","hdfs","0.0","0.0","python2.7"
"210308-221901","impala","146","10.5","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-221901","impala","0.0","0.0","python2.7"
"210308-221901","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-221901","yarn","0.0","0.0","python2.7"
"210308-222401","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-222401","hbase","0.0","0.0","python2.7"
"210308-222401","hbase","0.3","0.0","/bin/bash"
"210308-222401","hbase","0.0","0.0","sleep"
"210308-222401","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-222401","hdfs","0.0","0.0","python2.7"
"210308-222401","impala","146","10.5","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
"210308-222401","impala","0.0","0.0","python2.7"
"210308-222401","yarn","1.8","1.1","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-222401","yarn","0.0","0.0","python2.7"
"210308-222901","hbase","3.0","20.5","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-222901","hbase","0.0","0.0","python2.7"
"210308-222901","hbase","0.3","0.0","/bin/bash"
"210308-222901","hbase","0.0","0.0","sleep"
"210308-222901","hdfs","5.7","1.0","/usr/java/jdk1.7.0_67-cloudera/bin/java"
"210308-222901","hdfs","0.0","0.0","python2.7"
"210308-222901","impala","146","10.5","/opt/cloudera/parcels/CDH-5.13.0-1.cdh5.13.0.p0.29/lib/impala/sbin-retail/impalad"
